id,user_description,user_location,coordinates,text,geo,user_name,user_created,user_followers,id_str,created,retweet_count,user_bg_color,polarity,subjectivity
265,"Abortion Witch. Goddess of Light, Setting free the captives of Patriarchy. Unbowed and unconquered. #Prolife is pro-rape.",,,@AwardsDaily @markyzaguirre Liz is an anti abortion trump supporter married to a raging misogynist who abuses women… https://t.co/W0cgUrdihu,,MadamS8N,2019-10-07T07:10:28,1139,1257355163922202626,2020-05-04T17:03:26,0,F5F8FA,0.25,0.25
266,teaching my child the ways of the luddites,USA,,"@thatprincesong @lildickynixon @maureenfox @PattyArquette @politico i don’t support trump, are you high or somethin… https://t.co/eh3gDQacDE",,maddestdad,2015-06-17T13:39:28,99,1257355164182249480,2020-05-04T17:03:26,0,C0DEED,0.16,0.5399999999999999
267,"Q is my favorite number #maga #kag
Probably won't answer your DM and I'm not available/ If you barely have a profile or 0 tweets, I'm blocking you.",,,"Watch ""Ep.014 | How Could I Possibly Vote For Donald Trump? | Real Life Talk Podcast 05-04-20"" on YouTube… https://t.co/xrauw2MhvI",,wlaura185,2015-07-21T22:42:00,2983,1257355164303994880,2020-05-04T17:03:26,0,C0DEED,0.1,0.65
268,"MAGA Wife, MAGA Mom, Love of country, Love of family, Jesus Christ, Faith, Mother Mary, Our US Constitution & Our Brilliant POTUS! KAG 2020! Go Chiefs! No DM.",,,@rn_gal @prayingmedic @BreitbartNews Because she has known this virus was going to be released. Note her trip to Ch… https://t.co/XUvI2sanqo,,CarrieGoe,2018-11-23T15:00:16,1042,1257355164731813889,2020-05-04T17:03:26,0,F5F8FA,0.0,0.0
269,"Illustrator, DJ, Designer",KitE Studio,,"THIS IS A BIG DEAL
Trump is replacing any Inspector General that is critical of him. It is literally the job of IGs… https://t.co/kV1HePSJVB",,shadow27,2008-03-07T21:36:25,405,1257355164677296136,2020-05-04T17:03:26,0,1A1B1F,0.016666666666666673,0.4666666666666666
270,my opinion is just that. trolls will be blocked. polite debate welcome love American politics a supporter of the resistance,,,"Internal trump admin estimates memo says death toll will increase to 3,000 a day by June yes that’s a day",,Eamon0303,2013-02-15T13:30:18,1890,1257355166963171329,2020-05-04T17:03:26,0,C0DEED,0.0,0.0
271,"Great grandma, love our God and Country. Support NRA our Troops & Trump 2020!  Molon labe Followed by Gen Flynn
WWG1WGA",Maga Country,,"With this tweet you forever lose the right to talk about sex crimes again you hypocrite. 
You will never be believe… https://t.co/3BKAIDzumt",,dibblelewisx2,2018-01-01T20:37:41,7448,1257355167349039110,2020-05-04T17:03:27,0,000000,0.2857142857142857,0.5357142857142857
272,"Former centrist liberal always believed in capitalist ideals. Democrats abandoned my values, substituted them with hate, & despicable behavior.  #walkaway #MAGA",Hawaii,,"@Dunroamin4ever @BobDurland @CNN @donlemon @BarackObama @realDonaldTrump @POTUS The very definition of ""triggered"".… https://t.co/IpoZ2bugxX",,Fijitrader,2008-08-07T03:47:01,14548,1257355167688724480,2020-05-04T17:03:27,0,9AE4E8,0.2,0.3
273,,,,So much for the #metoo movement 🤦‍♀️🤣,,kalynmoomey,2012-10-20T22:31:47,228,1257355167873335307,2020-05-04T17:03:27,0,94D487,0.2,0.2
274,"M💓M, daughter, proud grandma, loving sister of a deplorable😢 . Resist Anus in Our White House! God has whole 🌎 in hands!✌🌊. No DM's. POtuS PeePeeEmpty!",,,"🎯👍Bingo!
#sarcASStic45!",,2fatcathat,2019-10-13T05:23:18,1269,1257355168384978946,2020-05-04T17:03:27,0,F5F8FA,0.0,0.0
275,hot adjacent and funny sometimes.. they/them @haxelprinsus,,,my existence and self awareness as a narcissistic non boy allows me to stroke the egos of and manipulate men and th… https://t.co/H7i207hiVI,,verycoolbeanz,2012-08-19T21:45:00,530,1257355168557010944,2020-05-04T17:03:27,0,FFFFFF,0.0,0.0
276,"Lets just vote! 
I say exactly what I think. And I really don't care who likes it or doesn't like it. And I don't always say it perfectly.
Get over it.",Tenn,,@IlhanMN We need to start talking about the hundreds of thousands of people that are going to die. This is a politi… https://t.co/os1Meg1OWM,,jbs05169424,2020-04-23T00:12:57,28,1257355168716402689,2020-05-04T17:03:27,0,F5F8FA,0.0,0.0
277,Here's the deal: We publish VECTOR art...FREE (used to be available via Microsoft Office) http://Wannapik.com. We also love memes and politics. Enjoy!,,,"@Pajjr2016 It was pure stupidity to think that a moron who doesn't even know how a rowboat works, could ever captai… https://t.co/lT7IbIOSpF",,Wannapik,2017-10-05T19:32:26,863,1257355168213078017,2020-05-04T17:03:27,0,F5F8FA,-0.3952380952380952,0.8333333333333334
278,"No DM'S.  I'm a cranky woman who votes Democrat, wakes up scared to death of Global warming, and despises anyone who votes for tRump.","Connecticut, USA",,@ChazBono @alicemaried2 Our rule of thumb from the suburbs of Ct is to add zero's to any number tRump spews out.  T… https://t.co/FrqAQ8nWcC,,jmshorwath,2011-04-23T15:34:11,4041,1257355168959598598,2020-05-04T17:03:27,0,C0DEED,0.0,0.0
279,"""All are created equal, that they are endowed by their Creator with certain unalienable Rights that among these are Life, Liberty and the pursuit of Happiness.""",New England,,@ScottAdamsSays Does acting like idiots on this issue help him negotiate? If so I hate Trump why does he suck off Xi.,,ConstitutionMod,2015-08-02T04:32:17,919,1257355169567780865,2020-05-04T17:03:27,0,000000,-0.5333333333333333,0.5666666666666668
280,*remind me to draw* $bambam781 😊,Tulare CA,,A customer just told me to vote for trump. He’s like “are you of Mexican decent? You look like you are and a lot of… https://t.co/btt79Th5oS,,bambam_782,2010-01-04T02:05:36,220,1257355169571971072,2020-05-04T17:03:27,0,040314,0.08333333333333333,0.3333333333333333
281,FDREleanorRooseveltMollyIvinsMadeleineAlbrightMarkTwain HarryTrumanAnnRichardsHillaryClintonJFKMalala BarackObama ChaneyGoodman&Schwerner GabbyGiffordsMLKLBJ,,,"@LincolnsBible @boandsunny “Who the fuck is Jared Kushner?”
Broke as sh*t like Trump is my guess.",,cmadmax,2014-09-13T13:24:42,2692,1257355170259906560,2020-05-04T17:03:27,0,C0DEED,-0.4,0.6
282,,,,@DonaldJTrumpJr Maybe President Trump should revise his count and not repeat those v high numbers.  It only adds to those irrational fears.,,mdpsm,2008-12-10T23:35:13,89,1257355170607960065,2020-05-04T17:03:27,0,C0DEED,0.08,0.77
283,Resist Trump racism! Democrats have get behind one candidate and beat Trump and take back the senate! McConnell and Trump are letting Russia steal the election!,,,"Trump claims intelligence officials did not raise coronavirus until late January

https://t.co/IQ8gBYUXa4",,CcriderJohn,2013-02-20T04:54:40,12440,1257355170943578114,2020-05-04T17:03:27,0,C0DEED,-0.3,0.6
284,,,,@canerican2020 @JSobon @DanRather So sad that there are so many cult followers. The ignorance have no ends   Trump… https://t.co/LoPxmFmxXq,,abelanaya18,2020-04-15T21:06:23,0,1257355171853672449,2020-05-04T17:03:28,0,F5F8FA,0.0,0.75
285,"😷Father-loving husband-stubborn, critic, lunatic. Following 🤡until impeached👋,get the 🤥🐯🐒🐬nature fan🐆🌴 and 🤡is IMPOTUS🤬#resist",Europe,,How can Obama ruin your business?,,UmmelsM,2015-01-03T23:32:22,520,1257355172038217728,2020-05-04T17:03:28,0,C0DEED,0.0,0.0
286,,,,@CAPAction @gtconway3d Trump has such a limited vocabulary and a clinical lack of empathy that he is unable to arti… https://t.co/3hqiKKwPDG,,Sdhevee,2009-02-08T17:34:09,4,1257355171996348416,2020-05-04T17:03:28,0,C0DEED,-0.19047619047619047,0.38095238095238093
287,Fashion/Industrial Designer,,,"Interdasting that Brennan is following Trump today.
From 33 to 34 https://t.co/cNbqwToWuQ",,HoneeDesigner,2017-02-18T14:20:07,1738,1257355171862056961,2020-05-04T17:03:28,0,F5F8FA,0.0,0.1
288,"A mom with compassion. Love for all children and @Vikings! #RightMatters #FBR #Resist #EndChildAbuse  #ERA #GunControlNow #DumpTrump 
Coal Miner's Grandchild","Minnesota, USA",,He said 15 cases to zero. It will be beautiful.  Everything he's associated with fails.,,BamjcastA,2017-01-22T02:53:55,4724,1257355172449304577,2020-05-04T17:03:28,0,000000,0.175,0.65
289,"🔰🌈☯️☮️🌐 Scholar, writer, builder. Interested in lit, history, law, econ, psychoanalysis, & the lives of the people around me. Followed by Zeus. 🌹",Charlottesville,,"@SerPhactant 

The Greek word for pride is hubris. Hubris is a problem (see Trump). Isaiah 14 connects hubris with… https://t.co/tMPtKSmdC7",,TimNissen1,2018-06-25T03:29:20,4504,1257355172596121600,2020-05-04T17:03:28,0,F5F8FA,0.0,0.0
290,Discussion better than Debate~~Fact better than Fiction~~Humanity better than Country~~Morality better than Legality~~Twitter think's I'm a bot! LMAO!,Earth,,@jchybow @VG4351 @BryanDawsonUSA @melissachristo1 @DeAnna4Congress Humanity and morality...two things all trumpers… https://t.co/eFSLAyFbhu,,nitecrawler1867,2015-11-10T21:43:04,781,1257355172713562124,2020-05-04T17:03:28,0,000000,0.0,0.0
291,AKA💚💗..Democrat 💙📞 202-224-3121..Christian😇..News/Sports Junkie..Fashions..#STILLWITHHRC..ECU💜..Comedy..Reader..History Buff. DO NOT ADD ME TO ANY LIST!!,"North Carolina, USA",,https://t.co/dGIqLfItt2,,iveygirl08,2015-03-12T03:11:00,2760,1257355173711753216,2020-05-04T17:03:28,0,000000,0.0,0.0
292,"My sense of humor. The truth shall set us free. Proud liberal. Turned 20 in the 60’s, taught in NYC-35 yrs. Women’s Rights, LGBT. NeverTrump. I stand with JOE!","East Hampton, NY",,@MichaelSSmithII @Adriana1o5 And Trump obliged by sending our own supplies to China in February. Then we had to buy… https://t.co/HX6eN0AZNd,,Barbara60117444,2017-02-06T02:35:24,4406,1257355173854412803,2020-05-04T17:03:28,0,F5F8FA,0.6,1.0
293,,,,@RareCamellia @justinamash Might as well send your money directly to Trump because that is who will be helped if Amash gets in the race.,,melindak242,2016-07-13T22:02:00,87,1257355174454099968,2020-05-04T17:03:28,0,F5F8FA,0.1,0.4
294,"President, Ethics and Public Policy Center; blogger on NRO's Bench Memos; recovering lawyer; Nats and Caps fan; co-editor of SCALIA SPEAKS and ON FAITH",D.C.,,Divided CA9 panel leaves in place district-court preliminary injunction against Trump proclamation on immigrants en… https://t.co/6o99L0W2U7,,EdWhelanEPPC,2010-05-24T14:33:49,33853,1257355174756126720,2020-05-04T17:03:28,0,C0DEED,0.0,0.0
295,"Foul-mouthed, recovering Republican. Proud mom & eternal optimist. Sarcasm welcome. 💙",Texas,,"@paulwaldman1 @OverUnderClover While they twiddle their thumbs watching Trump delay turning over DNA in one case, a… https://t.co/n63n7tNhci",,auntlellie,2015-07-04T04:35:53,3890,1257355174957518849,2020-05-04T17:03:28,0,C0DEED,0.0,0.0
296,Riden with bidin. pronouns are his highness/king,,,"@_b4mbiii @sheLLbeLL_xo @RadioFreeTom Dude, it was a young kid. 21 if I remember correctly. People do dumb shit whe… https://t.co/UjnM5kJAfU",,LowEnergyBernie,2020-02-07T04:59:24,7,1257355176098377729,2020-05-04T17:03:29,0,F5F8FA,-0.15833333333333335,0.5666666666666668
297,"Air Force Veteran and 20 years in L.E. Husband, father, musician, cyclist. Registered independent.  Support law enforcement and military.",,,"@SKat303 @FBCensorshipSux @OurRepublic_ @MSNBC @MaddowBlog Listen, it's well known because of the mental illness yo… https://t.co/OfLX0AeYfU",,RobertJohn5691,2018-04-25T21:45:49,121,1257355176962392067,2020-05-04T17:03:29,0,F5F8FA,-0.1,0.2
298,,,,"Trump just loves Pity Parties.#Irish Trump goes on Fox News to offer lies, more lies, and an outrageous Lincoln com… https://t.co/RcIumEhBP3",,pallenob,2012-05-12T18:25:32,5,1257355177578954753,2020-05-04T17:03:29,0,C0DEED,-0.19999999999999998,0.5666666666666667
299,,"West Coast, USA",,Rouhani: US cutting WHO funding hampers global fight against pandemic https://t.co/W8VYUGwcH6,,360CNN,2010-01-03T03:40:25,4286,1257355177906102275,2020-05-04T17:03:29,0,C0DEED,-0.3,0.45
300,"God, Family, Gators, Boats",FLORIDA,,@pr1me21time @elikasadeghi @GrahamHall_ @BarrettSallee California is Trash Juice Why would anybody live there on pu… https://t.co/hjvq8BKGRD,,GatorsDominate,2009-04-27T21:16:31,1502,1257355178325532672,2020-05-04T17:03:29,0,C0DEED,0.13636363636363635,0.5
301,MSN México reúne las noticias e información de los medios más importantes en español.,México,,"México experimenta problemas por COVID-19, dice Trump https://t.co/5MW0VPHnhH",,MSNMex,2009-09-09T20:07:53,135643,1257355178711359494,2020-05-04T17:03:29,0,D32363,0.0,0.0
302,"🌊 Cherokee/Irish. Spiritual, Not Religious 🐶 Mom 🇺🇸   🧨Proud Boomer🧨⛮ I BELIEVE JOE ⛮ 🌟 Prog Centrist D🌟🛑No DM'S 🛑 RESIST 🌊 🇺🇸 🦅",North East,,🔥 🔥 🔥 Question that must be answered. 🔥 🔥 🔥,,cherokeesher2,2013-10-02T21:52:46,33711,1257355178652688385,2020-05-04T17:03:29,0,2D498A,0.0,0.0
303,"wife, mom, animal lover, sports fan, homemaker",Pennsylvania,,"#TrumpIsALoser
Trump Airline
Trump Bike Races
Trump Casino
Trump Cologne 
Trump Ent. Resort
Trump Game
Trump High-S… https://t.co/WyA9v622Lz",,DMLyons25,2009-06-16T17:29:09,76,1257355179013390338,2020-05-04T17:03:29,0,C0DEED,-0.4,0.4
304,Retired teacher & literacy advocate & committed to political activism and citizenship: Make America Think Again.,,,WOW!  Now this is a conspiracy that I can embrace.,,NancyKellyMart1,2012-03-09T18:13:28,218,1257355179197898754,2020-05-04T17:03:29,0,C0DEED,0.125,1.0
305,,,,"Gets to the crux of the problem...

https://t.co/Abqn9mYbxe",,Green_Asteroid,2009-06-20T01:12:41,416,1257355179655135232,2020-05-04T17:03:30,0,C0DEED,0.0,0.0
306,"Expat 4 life 🇨🇱 🇺🇸🇨🇦🇨🇭🇪🇸, father, husband, music lover, sci-fi reader, politically neutral and Modern day bounty hunter. I’ll fix it, for a price...",Marte ,,"@eldesconcierto Trump tirando manotazos de ahogado, le dio un tono tan menor al comienzo que hace varias semanas se… https://t.co/c0yt6FyFwb",,EduPatipelado,2011-03-26T21:53:46,126,1257355179776708609,2020-05-04T17:03:30,0,C0DEED,0.0,0.0
307,Not that interesting.,Midwest,,@JoeNBC @JJohnsonLaw Bc all that matters to him is poll numbers and he thinks if the stock market rises this will h… https://t.co/4saTwCfP6t,,kbbtt90,2011-03-09T04:23:41,363,1257355179915128832,2020-05-04T17:03:30,0,361203,0.0,0.0
308,Trying to find my Zen in this age of narcissistic morons.,,,"We need that lagging 38% to also have a ""come to Jesus"" awakening.
New Yorkers tried to tell you. HRC tried to tell… https://t.co/1OwLBULRCJ",,JackiePR3,2017-05-21T16:27:13,381,1257355180225499136,2020-05-04T17:03:30,0,F5F8FA,0.13636363636363635,0.45454545454545453
309,"Momentum Trader,  Investor, Sports fan, bulldog apologist",,,The correlation between Trump (but don't like to admit it) voters and not wearing a mask to the grocery store is 10… https://t.co/A8vNNCiw7i,,David_Doran7,2011-10-28T17:29:28,404,1257355181437718536,2020-05-04T17:03:30,0,C0DEED,0.0,0.0
310,Serious But Mysterious,"Washington, DC",,Bush Center Slams Trump: We Want More Migration......Translation; We Need to bring in More Migrants to Replace thos… https://t.co/AL0xIcuXmS,,Blondheim3,2019-02-06T21:34:36,272,1257355182167527424,2020-05-04T17:03:30,0,000000,0.3,0.3666666666666667
311,not investing advice entertainment only not a financial advisor,,,@cshea32 Vote trump problem solved lol,,WORLD_MONEY_XRP,2009-10-03T02:53:05,375,1257355182297530368,2020-05-04T17:03:30,0,C0DEED,0.8,0.7
312,"Old Conservative since birth. Pro Republican. Pro GOD, Jesus, Holy Spirit. Zero use for Satanic Communists, Socialists, Liberals, Democrats.",United States,,"PELOSI,GATES,OBUMA,FBI,FAUCI,SOROS,WHO,UTUBE,THE DEEP STATE,MSM,DNC,China, ALL conspired to bring down the economy… https://t.co/0TJ8xhk32c",,BobStan26912143,2019-09-30T03:14:54,460,1257355182142377985,2020-05-04T17:03:30,0,F5F8FA,-0.07777777777777779,0.34444444444444444
313,"I accept my POTUS is a flawed man of GOD.#WalkAway #VIETNAMVET , No business accts., I ONLY FOLLOW #MAGA.  #ProTrump, #KAG  God will get us there.",US,,"Gee Mika, weren't you around when he was running for President in 2016?  He was pummelled by the press about women… https://t.co/GyuZVXpFeH",,repub13845,2013-11-17T03:09:35,5201,1257355182792376322,2020-05-04T17:03:30,0,000000,0.0,0.0
314,Yeah...I'm 100% a guy but I LOVE this woman! #votebluenomatterwho    🚫COVID19 🇺🇸  ⚠️GOP,Planet Earth,,@mattgaetz is one of the most tragically flawed human beings I've ever seen. Not an original sane idea in his entir… https://t.co/iaczLfQOr3,,NancysClap,2019-05-10T22:43:58,387,1257355182926639107,2020-05-04T17:03:30,0,F5F8FA,0.09375,0.4625
315,"Politics aficionado. Lapsed @NucksMisconduct scribe. First they ignore you,then they laugh at you, then they fight you, then you win. Positive. Ask smart ???'s.",vancity,,"@NatalieLanovill @Uhuruhsiempre Hey, I get it.  I feel the shame every time I look in the mirror.

And you are righ… https://t.co/qElqueBFPe",,vancitydan,2010-07-04T04:50:21,2474,1257355183337725957,2020-05-04T17:03:30,0,C0DEED,0.0,0.0
316,"Comedy Writer. I know, I know. Staff writer at @boshemiamag. Co-producer, writer, performer at @ortheatre.","London, England",,I’d always assumed @JAdomian’s impression of Jesse Ventura was a caricature cause I’d never heard him speak until n… https://t.co/i584ksK5hb,,JakeBolton,2009-11-08T18:48:52,542,1257355183396392960,2020-05-04T17:03:30,0,C0DEED,0.0,0.0
317,Love #Aussies 911S Driver. Supporter of President Trump from the get-go!!! #NRA #NRALifer #MAGA #KAG #TDStherapist,"Northeast Louisiana, USA",,"@ChidiNwatu @GOPChairwoman @realDonaldTrump Trump's incompetence? You liberals!!! 🤣🤣🤣🤣🤣

Wasn't it Pelosi telling u… https://t.co/7y0qrGBurz",,PaulHarrop9,2017-06-18T21:19:39,4676,1257355183715123200,2020-05-04T17:03:30,0,000000,0.0,0.0
318,Dumb Stuff 24/7,,,@Iservedrinks Trump bad oooga booga,,Jacczie,2019-10-26T00:07:44,5,1257355184453402625,2020-05-04T17:03:31,0,F5F8FA,-0.6999999999999998,0.6666666666666666
319,"Proud, productive ,God Loving, Deplorable AMERICAN Citizen. I SEEK THE TRUTH, and humor🙃I ❤️my POTUS. NO FOLLOWING PLEASE 🇺🇸❤️🇺🇸",Usa proudville,,"@archiebell86 @artkincell @JuliaDavisNews Oh wait I do not need to hear another fact, all I need to do is blame Don… https://t.co/DC2FPXbIrP",,Nobodylou1968,2017-05-17T20:32:05,0,1257355184491151361,2020-05-04T17:03:31,0,F5F8FA,0.0,0.0
320,America's #1 Supplier of hot air since 2016,United States,,"@appleofhiseye6 @The_MAGA_Store @business ""Wrong people whispering in Trump's ear"" Like? https://t.co/DW8YpXxLyF",,Unite4ChangeUSA,2019-05-10T00:23:48,494,1257355183757107201,2020-05-04T17:03:30,0,F5F8FA,-0.5,0.9
321,"#VoteBiden2020 #GOTV. This is our moment folks, let's eject Trump, the #VirusPresident and get Biden and Dems elected!
#VotebluetosaveAmerica2020","Minneapolis, MN",,"@bneji2 @jackresists @realDonaldTrump According to your ""logic"" then it is actually the fault of county commissione… https://t.co/F6zCNfE4E0",,nate_fight2020,2015-01-20T18:03:45,4275,1257355185002811393,2020-05-04T17:03:31,0,000000,0.0,0.1
322,"An anonymous, coastal-living, Twitter-being sharing mildly interesting stuff, ridiculous attempts at jokes, and profound respect for others.",United States,,"@rothschildmd Here, a bunch of people say they'd be fine with over a million dead if it got rid of Trump.

https://t.co/9HBGCYLNcN",,CalmReasonable,2019-12-19T01:56:55,84,1257355185292222474,2020-05-04T17:03:31,0,F5F8FA,0.10833333333333334,0.45
323,"“War was always here. Before man was, war waited for him. The ultimate trade awaiting its ultimate practitioner.”",,,@patriot_luke @TheRealFeels5 @DonRodrigues8 @JeffreyGuterman @realDonaldTrump You mean Trump the President under wh… https://t.co/5zyaiSO90k,,roarbro,2011-10-16T00:01:46,315,1257355186001117184,2020-05-04T17:03:31,0,C0DEED,-0.3125,0.6875
324,"retired writer/editor, concerned voter and progressive community activist, voracious reader and formerly pretty good pianist. Getting feisty with age.",Wisconsin,,Makes me sick.,,karenkmason1,2013-08-15T03:09:03,162,1257355186122694656,2020-05-04T17:03:31,0,C0DEED,-0.7142857142857143,0.8571428571428571
325,MJ stan. Use to hate Kobe 4 beating my team. Found out on 1/26/20 I was 1 of his biggest fans who didn’t appreciate him. LBJ = Amazing_ Bron stans = TOXIC,,,"@TheRel_BigShawn @Aaron_Torres A coward? He doesn’t know specifics about politics, admits he’s uneducated on the ma… https://t.co/iwAjLyl4hX",,MasterD_Bayter,2018-09-22T02:24:37,28,1257355186261147655,2020-05-04T17:03:31,0,F5F8FA,0.0,0.0
326,Toronto based broadcaster and manager at AMI-audio (Accessible Media Inc.) Views expressed are my own.,"Toronto, Ontario",,100%. Seal the border.,,AndyFrank55,2011-03-26T01:52:29,1143,1257355187263541260,2020-05-04T17:03:31,0,000000,0.0,0.0
327,"Likes include quarks, Mars, and justice. Dislikes include omniscience, tachyons, and lies.",Mars,,"@AGWest4 @DanKEberhart China covered it up? Well Trump believed them. He praised them, in fact.

He also praised th… https://t.co/plT5vytK9J",,EsqManhattan,2019-11-26T20:10:11,12,1257355188001701891,2020-05-04T17:03:32,0,F5F8FA,0.0,0.0
328,"PRO LIFE, ✝️PLACING GOD FIRST. STANDING FOR CHRIST, COUNTRY 🇺🇸 AND FOR TRUMP. KAG #MAGA2020! #TRUMP🚂TRAIN🇺🇸 💥 🇺🇸",Pentagon. DC,,@funder @usnavyboy007 @funder Trump didn’t attack Raegan both Trump and Reagan met a long time ago and they have th… https://t.co/q6bZu81wzA,,NoLeftyEsty,2012-07-24T22:57:33,16178,1257355188026978305,2020-05-04T17:03:32,0,C0DEED,-0.05,0.4
329,"Multifamily Marketing, Mother, Grandmother and #MAGA2020",Virginia Beach Virginia,,STUNNING: Pelosi Blocks Investigation of China and Origins of Wuhan Virus -- Puts All Resources into Another Hoax I… https://t.co/STxzchjdtQ,,CarolineForehan,2009-07-29T20:22:27,5845,1257355188618346496,2020-05-04T17:03:32,0,C0DEED,0.5,1.0
330,"If we do live in a simulation, the being that crafted this just failed 3rd grade coding.","Calgary, Alberta",,Self-owns are funny.,,jezeusbryce,2020-03-03T09:36:16,41,1257355189608161282,2020-05-04T17:03:32,0,F5F8FA,0.25,1.0
